Time,T_BL100,MF_BL100,Rho_BL100,T_Cori,MF_Cori,Rho_Cori,DP
15.55.27.8,27.55096435546875,2.0255768299102783,1022.1668701171875,25.40120506286621,1.6930497884750366,1002.8047485351562,2.026888847351074
15.55.28.3,27.6412353515625,2.0254733562469482,1022.159912109375,25.394309997558594,1.6922869682312012,1002.966552734375,2.0332465171813965
15.55.28.8,27.7314453125,2.0253705978393555,1022.1638793945312,25.40120506286621,1.692429542541504,1002.7783813476562,2.0268492698669434
15.55.29.3,27.7314453125,2.0252885818481445,1022.170654296875,25.394309997558594,1.692352294921875,1002.7783813476562,2.049175500869751
15.55.29.8,27.55096435546875,2.0252254009246826,1022.1702270507812,25.3966064453125,1.6921814680099487,1002.9261474609375,2.0364017486572266
15.55.30.3,27.55096435546875,2.025153875350952,1022.1728515625,25.39890480041504,1.6923537254333496,1002.9085083007812,2.0249266624450684
15.55.30.8,27.82177734375,2.0250556468963623,1022.1503295898438,25.403501510620117,1.6919853687286377,1002.78369140625,2.020930528640747
15.55.31.3,27.82177734375,2.0249648094177246,1022.1636962890625,25.394309997558594,1.6924567222595215,1002.7467651367188,2.0352957248687744
15.55.31.8,27.82177734375,2.024878740310669,1022.1487426757812,25.39890480041504,1.6927425861358643,1002.9208374023438,2.055048942565918
15.55.32.3,27.6412353515625,2.024820327758789,1022.1638793945312,25.38741683959961,1.6927165985107422,1002.7537841796875,2.055145502090454
15.55.32.8,27.7314453125,2.024786949157715,1022.1636962890625,25.392009735107422,1.6934301853179932,1002.8417358398438,2.0586159229278564
15.55.33.3,27.55096435546875,2.02473521232605,1022.1634521484375,25.39890480041504,1.69330894947052,1002.7379150390625,2.0485076904296875
15.55.33.8,27.460693359375,2.024729013442993,1022.1638793945312,25.39890480041504,1.6928235292434692,1002.6939697265625,2.0461230278015137
15.55.34.3,27.55096435546875,2.0247254371643066,1022.1660766601562,25.403501510620117,1.6929559707641602,1002.7572631835938,2.0410711765289307
15.55.34.8,27.55096435546875,2.0247156620025635,1022.1527099609375,25.39890480041504,1.6927732229232788,1002.913818359375,2.046098470687866
15.55.35.3,27.55096435546875,2.0247204303741455,1022.1666259765625,25.39890480041504,1.6934055089950562,1002.9243774414062,2.0449156761169434
15.55.35.8,27.82177734375,2.024712085723877,1022.15966796875,25.39890480041504,1.6932927370071411,1002.9613037109375,2.0305161476135254
15.55.36.3,27.6412353515625,2.0246918201446533,1022.15771484375,25.394309997558594,1.69353449344635,1002.76611328125,2.024805784225464
15.55.36.8,27.55096435546875,2.0246694087982178,1022.1754150390625,25.392009735107422,1.6935142278671265,1002.7520141601562,2.011029005050659
15.55.37.3,27.460693359375,2.0246500968933105,1022.1771850585938,25.392009735107422,1.6934444904327393,1002.7801513671875,2.0095863342285156
15.55.37.8,27.6412353515625,2.024583339691162,1022.15771484375,25.394309997558594,1.693224310874939,1003.0034790039062,2.011101245880127
15.55.38.3,27.6412353515625,2.024488687515259,1022.1644897460938,25.392009735107422,1.6932679414749146,1002.957763671875,2.0336194038391113
15.55.38.8,27.55096435546875,2.024386167526245,1022.1646728515625,25.3966064453125,1.6938146352767944,1002.8856811523438,2.0498690605163574
15.55.39.3,27.6412353515625,2.0242905616760254,1022.15771484375,25.392009735107422,1.6938540935516357,1002.79248046875,2.045576810836792
15.55.39.8,27.55096435546875,2.0242130756378174,1022.1674194335938,25.389711380004883,1.6938716173171997,1002.7467651367188,2.0477066040039062
15.55.40.3,27.6412353515625,2.024137020111084,1022.1702270507812,25.392009735107422,1.6941630840301514,1002.9278564453125,2.0422701835632324
15.55.40.8,27.6412353515625,2.0240819454193115,1022.1634521484375,25.394309997558594,1.693313717842102,1002.80126953125,2.0394680500030518
15.55.41.4,27.6412353515625,2.0240042209625244,1022.1533203125,25.3966064453125,1.6934057474136353,1002.9630737304688,2.0288031101226807
15.55.41.9,27.6412353515625,2.0238988399505615,1022.16845703125,25.394309997558594,1.6934974193572998,1002.9472045898438,2.02154278755188
15.55.42.4,27.6412353515625,2.023803949356079,1022.1533203125,25.392009735107422,1.6930904388427734,1002.9384155273438,2.0215179920196533
15.55.42.9,27.7314453125,2.0237295627593994,1022.1776123046875,25.3966064453125,1.6923788785934448,1002.78369140625,2.018561840057373
15.55.43.4,27.6412353515625,2.0236363410949707,1022.1569213867188,25.3966064453125,1.6923353672027588,1002.9507446289062,2.0302960872650146
15.55.43.9,27.6412353515625,2.023524045944214,1022.1766357421875,25.38741683959961,1.6921943426132202,1002.78369140625,2.0358808040618896
15.55.44.4,27.55096435546875,2.02337908744812,1022.1766357421875,25.394309997558594,1.692323923110962,1002.7801513671875,2.034564971923828
15.55.44.9,27.55096435546875,2.0232605934143066,1022.1682739257812,25.394309997558594,1.6918256282806396,1002.8065185546875,2.0236520767211914
15.55.45.4,27.460693359375,2.023118019104004,1022.1712036132812,25.392009735107422,1.69199800491333,1002.9613037109375,2.0322036743164062
15.55.45.9,27.6412353515625,2.0229849815368652,1022.1632690429688,25.3966064453125,1.6922930479049683,1002.8557739257812,2.0310075283050537
15.55.46.4,27.55096435546875,2.022860527038574,1022.1728515625,25.3966064453125,1.6922781467437744,1002.7467651367188,2.023897886276245
15.55.46.9,27.7314453125,2.0227468013763428,1022.1642456054688,25.392009735107422,1.6925766468048096,1002.9384155273438,2.014505386352539
15.55.47.4,27.6412353515625,2.0226123332977295,1022.1656494140625,25.392009735107422,1.6921451091766357,1002.9771118164062,2.0101029872894287
15.55.47.9,27.55096435546875,2.0224759578704834,1022.1580810546875,25.40120506286621,1.6920017004013062,1002.7643432617188,2.0089974403381348
15.55.48.4,27.6412353515625,2.0223000049591064,1022.1497192382812,25.392009735107422,1.691871166229248,1002.84521484375,2.0291543006896973
15.55.48.9,27.460693359375,2.0221381187438965,1022.17041015625,25.392009735107422,1.691998839378357,1002.9507446289062,2.0360796451568604
15.55.49.4,27.55096435546875,2.021975040435791,1022.1578979492188,25.392009735107422,1.6909840106964111,1002.7643432617188,2.0253031253814697
15.55.49.9,27.6412353515625,2.0218234062194824,1022.1572875976562,25.3828182220459,1.6900625228881836,1002.85400390625,2.0236148834228516
15.55.50.4,27.6412353515625,2.0216715335845947,1022.1636962890625,25.392009735107422,1.6899068355560303,1002.7731323242188,2.0233285427093506
15.55.50.9,27.55096435546875,2.021484851837158,1022.1710205078125,25.394309997558594,1.690321445465088,1002.8135375976562,2.020655632019043
15.55.51.4,27.6412353515625,2.021299362182617,1022.1710205078125,25.392009735107422,1.6897863149642944,1002.8557739257812,2.0303609371185303
15.55.51.9,27.7314453125,2.0211098194122314,1022.1572875976562,25.392009735107422,1.6896679401397705,1002.7449951171875,2.0209171772003174
15.55.52.4,27.6412353515625,2.0209121704101562,1022.1533203125,25.389711380004883,1.6888558864593506,1002.982421875,2.0250802040100098
15.55.52.9,27.6412353515625,2.0207278728485107,1022.1591186523438,25.394309997558594,1.6883411407470703,1002.8030395507812,2.0315184593200684
15.55.53.4,27.7314453125,2.0205135345458984,1022.1732177734375,25.394309997558594,1.6878421306610107,1002.957763671875,2.024385452270508
15.55.53.9,27.7314453125,2.0203025341033936,1022.1604614257812,25.394309997558594,1.6877254247665405,1002.9349365234375,2.0172266960144043
15.55.54.4,27.7314453125,2.0200722217559814,1022.1668701171875,25.394309997558594,1.6874816417694092,1002.759033203125,2.007988214492798
15.55.54.9,27.55096435546875,2.0198447704315186,1022.1640625,25.392009735107422,1.687642216682434,1002.9876708984375,2.0112738609313965
15.55.55.4,27.6412353515625,2.019597053527832,1022.1610717773438,25.3966064453125,1.6882197856903076,1002.8153076171875,2.018472671508789
15.55.55.9,27.6412353515625,2.019314765930176,1022.1616821289062,25.392009735107422,1.6883268356323242,1002.948974609375,2.019542694091797
15.55.56.4,27.3704833984375,2.0190186500549316,1022.177978515625,25.394309997558594,1.6876364946365356,1002.7942504882812,2.030073404312134
15.55.56.9,27.460693359375,2.0187320709228516,1022.181396484375,25.39890480041504,1.6873379945755005,1002.9261474609375,2.031813621520996
15.55.57.4,27.3704833984375,2.018454074859619,1022.1710205078125,25.3966064453125,1.6867640018463135,1002.9208374023438,2.023639440536499
15.55.57.9,27.460693359375,2.017756462097168,1022.18359375,25.394309997558594,1.6863644123077393,1002.7467651367188,2.021062135696411
15.55.58.4,27.55096435546875,2.016981363296509,1022.1614990234375,25.392009735107422,1.6860160827636719,1002.7537841796875,2.0199224948883057
15.55.58.9,27.55096435546875,2.0164992809295654,1022.1799926757812,25.389711380004883,1.6860501766204834,1002.8980102539062,2.0279526710510254
15.55.59.4,27.55096435546875,2.016005277633667,1022.1634521484375,25.394309997558594,1.685782790184021,1002.940185546875,2.0166053771972656
15.55.59.9,27.460693359375,2.015472650527954,1022.1720581054688,25.3966064453125,1.6853487491607666,1002.7695922851562,2.013472318649292
15.56.00.4,27.55096435546875,2.0150160789489746,1022.1664428710938,25.39890480041504,1.6852298974990845,1002.7379150390625,2.0231006145477295
15.56.00.9,27.6412353515625,2.014568567276001,1022.1768188476562,25.389711380004883,1.6844534873962402,1002.9155883789062,2.029341459274292
15.56.01.4,27.6412353515625,2.0141663551330566,1022.1730346679688,25.389711380004883,1.6842721700668335,1002.7362060546875,2.0331921577453613
15.56.01.9,27.55096435546875,2.0137603282928467,1022.1660766601562,25.3966064453125,1.6845523118972778,1002.7520141601562,2.025291681289673
15.56.02.4,27.55096435546875,2.0133719444274902,1022.1638793945312,25.394309997558594,1.6843371391296387,1002.7291259765625,2.0296661853790283
15.56.02.9,27.55096435546875,2.0129616260528564,1022.1566772460938,25.394309997558594,1.6837152242660522,1002.7907104492188,2.0371792316436768
15.56.03.4,27.7314453125,2.0128793716430664,1022.1569213867188,25.392009735107422,1.6842076778411865,1002.7783813476562,2.023224115371704
15.56.03.9,27.460693359375,2.0127739906311035,1022.1646728515625,25.389711380004883,1.6838635206222534,1002.8593139648438,2.0337374210357666
15.56.04.4,27.460693359375,2.0126588344573975,1022.183349609375,25.38511848449707,1.6835365295410156,1002.7731323242188,2.0440094470977783
15.56.04.9,27.55096435546875,2.0125133991241455,1022.15771484375,25.3966064453125,1.6837762594223022,1002.8135375976562,2.0437610149383545
15.56.05.4,27.6412353515625,2.0123281478881836,1022.1626586914062,25.394309997558594,1.6838650703430176,1002.785400390625,2.032423257827759
15.56.05.9,27.7314453125,2.0120959281921387,1022.1712036132812,25.392009735107422,1.6835583448410034,1002.9085083007812,2.0206642150878906
15.56.06.4,27.6412353515625,2.0126559734344482,1022.1578979492188,25.389711380004883,1.6833456754684448,1002.9190673828125,2.032106876373291
15.56.06.9,27.6412353515625,2.01320481300354,1022.170654296875,25.3966064453125,1.6835672855377197,1002.7643432617188,2.032219171524048
15.56.07.4,27.55096435546875,2.0136630535125732,1022.1710205078125,25.394309997558594,1.6835826635360718,1002.9331665039062,2.0400383472442627
15.56.07.9,27.55096435546875,2.0140793323516846,1022.1777954101562,25.3828182220459,1.6838937997817993,1002.9190673828125,2.0448732376098633
15.56.08.5,27.55096435546875,2.0144035816192627,1022.1650390625,25.38511848449707,1.6847363710403442,1002.7432250976562,2.0413410663604736
15.56.09.0,27.55096435546875,2.0146989822387695,1022.1762084960938,25.40120506286621,1.6851520538330078,1002.7520141601562,2.026099681854248
15.56.09.5,27.7314453125,2.014993667602539,1022.1634521484375,25.3966064453125,1.6844054460525513,1002.7274169921875,2.0257065296173096
15.56.10.0,27.55096435546875,2.0152194499969482,1022.1787719726562,25.392009735107422,1.6846553087234497,1002.8346557617188,2.023874282836914
15.56.10.5,27.55096435546875,2.0152363777160645,1022.1654663085938,25.392009735107422,1.684562087059021,1002.7783813476562,2.025662660598755
15.56.11.0,27.460693359375,2.0139975547790527,1022.1712036132812,25.38511848449707,1.6841065883636475,1002.9331665039062,2.026326894760132
15.56.11.5,27.55096435546875,2.0124058723449707,1022.1666259765625,25.392009735107422,1.6834501028060913,1002.8645629882812,2.0200436115264893
15.56.12.0,27.55096435546875,2.0109028816223145,1022.1536865234375,25.394309997558594,1.6820976734161377,1002.9349365234375,2.0149950981140137
15.56.12.5,27.6412353515625,2.0094738006591797,1022.1712036132812,25.38741683959961,1.681467890739441,1002.9559936523438,2.019394636154175
15.56.13.0,27.6412353515625,2.008145570755005,1022.1664428710938,25.39890480041504,1.6800904273986816,1002.8980102539062,2.020334005355835
15.56.13.5,27.55096435546875,2.006897449493408,1022.1604614257812,25.39890480041504,1.6792441606521606,1002.7291259765625,2.0318214893341064
15.56.14.0,27.6412353515625,2.0057196617126465,1022.1517333984375,25.38741683959961,1.6779803037643433,1002.8944702148438,2.0403952598571777
15.56.14.5,27.6412353515625,2.004645586013794,1022.1553344726562,25.392009735107422,1.6774958372116089,1002.7168579101562,2.043355703353882
15.56.15.0,27.3704833984375,2.003657817840576,1022.1332397460938,25.392009735107422,1.6765533685684204,1002.9507446289062,2.0333962440490723
15.56.15.5,27.7314453125,2.0027401447296143,1022.1067504882812,25.38741683959961,1.6761064529418945,1002.9349365234375,2.0291850566864014
15.56.16.0,27.6412353515625,2.0018692016601562,1022.1067504882812,25.389711380004883,1.6757760047912598,1002.77490234375,2.015568256378174
15.56.16.5,27.7314453125,2.001007318496704,1022.0995483398438,25.394309997558594,1.6757298707962036,1002.9243774414062,2.0221097469329834
15.56.17.0,27.55096435546875,2.000180959701538,1022.0985717773438,25.394309997558594,1.6749473810195923,1002.8082885742188,2.0372800827026367
15.56.17.5,27.6412353515625,1.999488115310669,1022.10595703125,25.38741683959961,1.6743128299713135,1002.8909301757812,2.0370075702667236
15.56.18.0,27.6412353515625,1.9989306926727295,1022.1005859375,25.394309997558594,1.6738190650939941,1002.7484741210938,2.0419442653656006
15.56.18.5,27.55096435546875,1.9985299110412598,1022.1138916015625,25.3828182220459,1.673267126083374,1002.931396484375,2.044487953186035
15.56.19.0,27.55096435546875,1.9997960329055786,1022.1771850585938,25.394309997558594,1.6735864877700806,1002.96484375,2.041140079498291
15.56.19.5,27.460693359375,2.0020971298217773,1022.1642456054688,25.38741683959961,1.6744471788406372,1002.7432250976562,2.030369520187378
15.56.20.0,27.6412353515625,2.0042386054992676,1022.1642456054688,25.389711380004883,1.6762083768844604,1002.8505249023438,2.0310590267181396
15.56.20.5,27.6412353515625,2.006084680557251,1022.15869140625,25.3828182220459,1.6774338483810425,1002.8768920898438,2.037135601043701
15.56.21.0,27.55096435546875,2.007864475250244,1022.173828125,25.392009735107422,1.6790744066238403,1002.7871704101562,2.0369629859924316
15.56.21.5,27.6412353515625,2.0093655586242676,1022.1666259765625,25.38741683959961,1.6802319288253784,1002.7467651367188,2.0369176864624023
15.56.22.0,27.7314453125,2.0107476711273193,1022.1634521484375,25.392009735107422,1.6815811395645142,1002.9859008789062,2.045106887817383
15.56.22.5,27.55096435546875,2.0120301246643066,1022.1771850585938,25.392009735107422,1.6830466985702515,1002.7783813476562,2.042149782180786
15.56.23.0,27.7314453125,2.0131936073303223,1022.1686401367188,25.394309997558594,1.6843537092208862,1002.8469848632812,2.0443215370178223
15.56.23.5,27.55096435546875,2.014223098754883,1022.1638793945312,25.389711380004883,1.6849443912506104,1002.81005859375,2.0465266704559326
15.56.24.0,27.7314453125,2.015177011489868,1022.16943359375,25.392009735107422,1.6842924356460571,1002.7695922851562,2.05256986618042
15.56.24.5,27.6412353515625,2.016050100326538,1022.170654296875,25.392009735107422,1.6845468282699585,1002.7871704101562,2.051771402359009
15.56.25.0,27.55096435546875,2.0168609619140625,1022.1636962890625,25.389711380004883,1.6856969594955444,1002.9437255859375,2.0452117919921875
15.56.25.5,27.55096435546875,2.0175869464874268,1022.1696166992188,25.392009735107422,1.6860032081604004,1002.7396850585938,2.0362625122070312
15.56.26.0,27.55096435546875,2.018240213394165,1022.1620483398438,25.394309997558594,1.6871191263198853,1002.7695922851562,2.036137104034424
15.56.26.5,27.55096435546875,2.018824338912964,1022.177001953125,25.392009735107422,1.6871525049209595,1002.7362060546875,2.035884141921997
15.56.27.0,27.55096435546875,2.0193610191345215,1022.1646728515625,25.389711380004883,1.6882010698318481,1002.82763671875,2.0250866413116455
15.56.27.5,27.7314453125,2.019822120666504,1022.1636962890625,25.392009735107422,1.6897733211517334,1002.84521484375,2.03328537940979
15.56.28.0,27.55096435546875,2.0202348232269287,1022.1712036132812,25.38741683959961,1.6901134252548218,1002.7520141601562,2.0389952659606934
15.56.28.5,27.6412353515625,2.0206308364868164,1022.165283203125,25.37822151184082,1.6912658214569092,1002.905029296875,2.0294461250305176
15.56.29.0,27.6412353515625,2.0209929943084717,1022.1610717773438,25.3828182220459,1.6915466785430908,1002.8399658203125,2.027570962905884
15.56.29.5,27.7314453125,2.021280288696289,1022.1710205078125,25.38511848449707,1.692070484161377,1002.9595336914062,2.031437397003174
15.56.30.5,27.460693359375,2.021847724914551,1022.1666259765625,25.389711380004883,1.6919220685958862,1002.9894409179688,2.0378570556640625
15.56.31.0,27.55096435546875,2.0220658779144287,1022.170654296875,25.38741683959961,1.691294550895691,1002.7133178710938,2.0473055839538574
15.56.31.5,27.6412353515625,2.022278308868408,1022.1527099609375,25.392009735107422,1.6911851167678833,1002.7291259765625,2.047173023223877
15.56.32.0,27.6412353515625,2.0224950313568115,1022.1644897460938,25.38511848449707,1.691141963005066,1002.96484375,2.0479342937469482
15.56.32.5,27.6412353515625,2.022683620452881,1022.1634521484375,25.389711380004883,1.6912658214569092,1002.7449951171875,2.041883945465088
15.56.33.0,27.55096435546875,2.0228638648986816,1022.1712036132812,25.37822151184082,1.6920305490493774,1002.9542846679688,2.0319530963897705
15.56.33.5,27.55096435546875,2.0229995250701904,1022.1702270507812,25.389711380004883,1.6917436122894287,1002.8240966796875,2.0298900604248047
15.56.34.0,27.55096435546875,2.0231237411499023,1022.1712036132812,25.380521774291992,1.691864252090454,1002.785400390625,2.021446466445923
15.56.34.5,27.6412353515625,2.023193836212158,1022.1771850585938,25.3828182220459,1.6918361186981201,1002.8768920898438,2.018063545227051
15.56.35.0,27.460693359375,2.023224353790283,1022.1660766601562,25.38741683959961,1.6918033361434937,1002.7256469726562,2.0171356201171875
15.56.35.6,27.6412353515625,2.0232112407684326,1022.1578979492188,25.3828182220459,1.6917662620544434,1002.8065185546875,2.029874324798584
15.56.36.1,27.82177734375,2.0232043266296387,1022.1533203125,25.38511848449707,1.6918946504592896,1002.7484741210938,2.034895420074463
15.56.36.6,27.7314453125,2.0232012271881104,1022.1578979492188,25.38741683959961,1.6919833421707153,1002.7555541992188,2.0241520404815674
15.56.37.1,27.7314453125,2.023183822631836,1022.1566772460938,25.389711380004883,1.6919825077056885,1002.7396850585938,2.022944927215576
15.56.37.6,27.6412353515625,2.0231757164001465,1022.1644897460938,25.38741683959961,1.6923060417175293,1002.77490234375,2.034874677658081
15.56.38.1,27.82177734375,2.023149251937866,1022.1513061523438,25.389711380004883,1.6916040182113647,1002.7871704101562,2.0424864292144775
15.56.38.6,27.7314453125,2.02312970161438,1022.1712036132812,25.38511848449707,1.6915510892868042,1002.9155883789062,2.0400211811065674
15.56.39.1,27.6412353515625,2.023127555847168,1022.173828125,25.38511848449707,1.6922298669815063,1002.7977294921875,2.035733699798584
15.56.39.6,27.460693359375,2.0231130123138428,1022.1676635742188,25.38741683959961,1.6915068626403809,1002.9613037109375,2.030134439468384
15.56.40.1,27.55096435546875,2.0230817794799805,1022.173828125,25.38511848449707,1.6914513111114502,1002.88916015625,2.0316567420959473
15.56.40.6,27.6412353515625,2.0230321884155273,1022.14697265625,25.38511848449707,1.6915721893310547,1002.7713623046875,2.0220327377319336
15.56.41.1,27.6412353515625,2.0229880809783936,1022.1483154296875,25.38511848449707,1.691832184791565,1002.7625732421875,2.0377676486968994
15.56.41.6,27.7314453125,2.0229368209838867,1022.1634521484375,25.3828182220459,1.6915671825408936,1002.7097778320312,2.0365288257598877
15.56.42.1,27.6412353515625,2.0228543281555176,1022.1722412109375,25.38511848449707,1.6908642053604126,1002.8980102539062,2.016991376876831
15.56.42.6,27.6412353515625,2.022777795791626,1022.1582641601562,25.38511848449707,1.6908526420593262,1002.8663330078125,2.0349647998809814
15.56.43.1,27.6412353515625,2.0227115154266357,1022.1642456054688,25.380521774291992,1.6913535594940186,1002.9806518554688,2.032768964767456
15.56.43.6,27.7314453125,2.022634983062744,1022.1644897460938,25.38511848449707,1.6916499137878418,1002.948974609375,2.0150601863861084
15.56.44.1,27.55096435546875,2.022538423538208,1022.1656494140625,25.38511848449707,1.6914950609207153,1002.8505249023438,2.034914255142212
15.56.44.6,27.7314453125,2.022449016571045,1022.161865234375,25.394309997558594,1.6917545795440674,1002.9437255859375,2.0456085205078125
15.56.45.1,27.6412353515625,2.0223591327667236,1022.170654296875,25.3828182220459,1.691891074180603,1002.9243774414062,2.0429294109344482
15.56.45.6,27.460693359375,2.0222842693328857,1022.1768188476562,25.38511848449707,1.691916584968567,1002.9630737304688,2.0440874099731445
15.56.46.1,27.6412353515625,2.022249460220337,1022.173828125,25.3828182220459,1.6916366815567017,1002.9771118164062,2.0544116497039795
15.56.46.6,27.6412353515625,2.022204875946045,1022.1676635742188,25.3828182220459,1.6914516687393188,1002.7801513671875,2.063547372817993
15.56.47.1,27.6412353515625,2.0221846103668213,1022.1710205078125,25.380521774291992,1.691570520401001,1002.948974609375,2.0556282997131348
15.56.47.6,27.55096435546875,2.0221951007843018,1022.1566772460938,25.389711380004883,1.6929209232330322,1002.8839111328125,2.0446996688842773
15.56.48.1,27.7314453125,2.0221874713897705,1022.1644897460938,25.38511848449707,1.6931296586990356,1002.7977294921875,2.038287401199341
15.56.48.6,27.7314453125,2.0222015380859375,1022.162841796875,25.37822151184082,1.6925374269485474,1002.913818359375,2.051114797592163
15.56.49.1,27.55096435546875,2.0222160816192627,1022.1668701171875,25.380521774291992,1.6922481060028076,1002.7555541992188,2.063819169998169
15.56.49.6,27.6412353515625,2.0222253799438477,1022.170654296875,25.38511848449707,1.6925244331359863,1002.9806518554688,2.0621232986450195
15.56.50.1,27.55096435546875,2.0222699642181396,1022.1593017578125,25.3828182220459,1.6925086975097656,1002.7203369140625,2.0572171211242676
15.56.50.6,27.3704833984375,2.0223114490509033,1022.1771850585938,25.380521774291992,1.6922401189804077,1002.7449951171875,2.0608081817626953
15.56.51.1,27.6412353515625,2.0223867893218994,1022.172607421875,25.37822151184082,1.69197416305542,1003.0087890625,2.0458579063415527
15.56.51.6,27.55096435546875,2.0224502086639404,1022.1642456054688,25.38741683959961,1.6911150217056274,1002.8487548828125,2.034440517425537
15.56.52.1,27.55096435546875,2.022500991821289,1022.1634521484375,25.37822151184082,1.6908926963806152,1002.982421875,2.0359504222869873
15.56.52.6,27.55096435546875,2.022547721862793,1022.1793823242188,25.380521774291992,1.6906850337982178,1002.7396850585938,2.023660182952881
15.56.53.1,27.55096435546875,2.0225512981414795,1022.1722412109375,25.380521774291992,1.6904466152191162,1002.9014892578125,2.0225489139556885
15.56.53.6,27.6412353515625,2.022542953491211,1022.1634521484375,25.38741683959961,1.6909418106079102,1002.8909301757812,2.025487184524536
15.56.54.1,27.55096435546875,2.022517204284668,1022.1710205078125,25.380521774291992,1.69105863571167,1002.948974609375,2.019015312194824
15.56.54.6,27.55096435546875,2.022477626800537,1022.1664428710938,25.38511848449707,1.6914446353912354,1002.76611328125,2.0272178649902344
15.56.55.1,27.55096435546875,2.022441864013672,1022.170654296875,25.380521774291992,1.6915966272354126,1002.7977294921875,2.030409812927246
15.56.55.6,27.55096435546875,2.022385358810425,1022.1793823242188,25.389711380004883,1.6914855241775513,1002.88916015625,2.028095006942749
15.56.56.1,27.55096435546875,2.0223495960235596,1022.1634521484375,25.3828182220459,1.6915297508239746,1002.8856811523438,2.026714324951172
15.56.56.6,27.6412353515625,2.022294759750366,1022.1710205078125,25.38511848449707,1.6913336515426636,1002.8153076171875,2.0312893390655518
15.56.57.1,27.7314453125,2.022224187850952,1022.1582641601562,25.375926971435547,1.6908057928085327,1002.7449951171875,2.0239248275756836
15.56.57.6,27.55096435546875,2.022090435028076,1022.1634521484375,25.375926971435547,1.689304232597351,1002.9630737304688,2.013357639312744
15.56.58.1,27.7314453125,2.0219345092773438,1022.15234375,25.375926971435547,1.6882741451263428,1002.8082885742188,2.0236308574676514
15.56.58.6,27.460693359375,2.0217602252960205,1022.1722412109375,25.375926971435547,1.6871501207351685,1002.7907104492188,2.0304014682769775
15.56.59.1,27.55096435546875,2.0215651988983154,1022.160888671875,25.380521774291992,1.6862560510635376,1002.7027587890625,2.041219711303711
15.56.59.6,27.460693359375,2.0213961601257324,1022.1604614257812,25.375926971435547,1.6864227056503296,1002.8258666992188,2.047100782394409
15.57.00.1,27.6412353515625,2.021228551864624,1022.1624755859375,25.37822151184082,1.6863501071929932,1002.776611328125,2.054950714111328
15.57.00.6,27.55096435546875,2.021099090576172,1022.1580810546875,25.3828182220459,1.6869837045669556,1002.759033203125,2.062105417251587
15.57.01.1,27.6412353515625,2.0210180282592773,1022.1624755859375,25.37822151184082,1.687591314315796,1002.8258666992188,2.052003860473633
15.57.01.6,27.6412353515625,2.02093505859375,1022.170654296875,25.380521774291992,1.6876025199890137,1002.76611328125,2.053464651107788
15.57.02.1,27.460693359375,2.0208253860473633,1022.1644897460938,25.37363052368164,1.6878398656845093,1002.8206176757812,2.0515685081481934
15.57.02.6,27.55096435546875,2.020780563354492,1022.1642456054688,25.38511848449707,1.687903881072998,1002.7555541992188,2.05035400390625
15.57.03.1,27.3704833984375,2.0207302570343018,1022.1678466796875,25.380521774291992,1.6884894371032715,1002.8944702148438,2.0493886470794678
15.57.03.6,27.2801513671875,2.020716428756714,1022.1841430664062,25.375926971435547,1.6883972883224487,1002.8381958007812,2.0508604049682617
15.57.04.1,27.55096435546875,2.020703077316284,1022.1610717773438,25.37363052368164,1.688417673110962,1002.7308959960938,2.052189588546753
15.57.04.6,27.55096435546875,2.0206737518310547,1022.17041015625,25.380521774291992,1.6891038417816162,1002.8980102539062,2.053914785385132
15.57.05.1,27.6412353515625,2.0206456184387207,1022.1710205078125,25.38511848449707,1.689475178718567,1002.984130859375,2.0248632431030273
15.57.05.7,27.460693359375,2.0206151008605957,1022.1710205078125,25.380521774291992,1.6889686584472656,1002.7449951171875,2.0297460556030273
15.57.06.2,27.6412353515625,2.020573616027832,1022.1710205078125,25.3828182220459,1.6893045902252197,1002.7643432617188,2.03078031539917
15.57.06.7,27.55096435546875,2.0205271244049072,1022.1732177734375,25.38511848449707,1.688984751701355,1002.9788818359375,2.0260508060455322
15.57.07.2,27.6412353515625,2.020456314086914,1022.170654296875,25.38741683959961,1.6886460781097412,1002.96484375,2.0280261039733887
15.57.07.7,27.460693359375,2.020383596420288,1022.1678466796875,25.38511848449707,1.6890641450881958,1002.9613037109375,2.015394926071167
15.57.08.2,27.6412353515625,2.020289659500122,1022.1927490234375,25.38511848449707,1.6891438961029053,1002.9472045898438,2.017714023590088
15.57.08.7,27.460693359375,2.020211696624756,1022.165283203125,25.3828182220459,1.6893775463104248,1002.8645629882812,2.029540777206421
15.57.09.2,27.55096435546875,2.0200490951538086,1022.1732177734375,25.380521774291992,1.6886647939682007,1002.8645629882812,2.0379557609558105
15.57.09.7,27.3704833984375,2.019885301589966,1022.16845703125,25.380521774291992,1.6882727146148682,1002.767822265625,2.0287857055664062
15.57.10.2,27.6412353515625,2.019739866256714,1022.1634521484375,25.380521774291992,1.6893057823181152,1002.750244140625,2.0164501667022705
15.57.10.7,27.55096435546875,2.0195999145507812,1022.159912109375,25.37133026123047,1.6888972520828247,1002.8223876953125,2.035236358642578
15.57.11.2,27.55096435546875,2.0194528102874756,1022.1634521484375,25.375926971435547,1.6887273788452148,1003.0263671875,2.0440239906311035
15.57.11.7,27.55096435546875,2.0192878246307373,1022.1807861328125,25.38511848449707,1.6892422437667847,1002.896240234375,2.0439038276672363
